asin,url,title,title_raw,clean_title,title_word_count,product_family,brand,brand_raw,stars,reviewsCount,price_value,price_currency,price_flag,category_root,category_leaf,breadcrumbs,description,description_length,popularity_score,product_type,is_tommee_tippee_brand,is_competitor_brand,is_compatible_accessory,is_core_bottle_listing,thumbnailImage,search_term
B0CWR5BMVP,https://www.amazon.com/dp/B0CWR5BMVP,"Tommee Tippee Advanced Anti-Colic Baby Bottle Nipples, Breast-Like, Soft Silicone, Medium Flow, 3m+ & Closer to Nature Baby Bottles Slow Flow Breast-Like Nipple with Anti-Colic Valve (9oz, 4 Count)","Tommee Tippee Advanced Anti-Colic Baby Bottle Nipples, Breast-Like, Soft Silicone, Medium Flow, 3m+ & Closer to Nature Baby Bottles Slow Flow Breast-Like Nipple with Anti-Colic Valve (9oz, 4 Count)","tommee tippee advanced anti-colic baby bottle nipples, breast-like, soft silicone, medium flow, 3m+ & closer to nature baby bottles slow flow breast-like nipple with anti-colic valve (9oz, 4 count)",29,"Tommee Tippee Advanced Anti-Colic Baby Bottle Nipples, Breast-Like, Soft Silicone, Medium Flow, 3m+ & Closer to Nature Baby Bottles Slow Flow Breast-Like Nipple with Anti-Colic Valve ( , 4 Count)",Tommee Tippee,Tommee Tippee,,,38.55,$,premium,Baby Products,Nipples,Baby Products > Feeding > Bottle-Feeding > Nipples,"Tommee Tippee Advanced Anti-Colic Baby Bottle Nipples, Breast-like, Soft Silicone, Medium Flow, 3m+, 6 CountThis specially designed nipple works with our Advanced Anti-Colic bottles to reduce colic symptoms. Less gas, less stress, more sleep. •Breast-like shape for natural latch •Works with our patented vented wand to reduce gas and discomfort •Soft silicone flexes and stretches like a breast •Different flow rates, so baby can feed at the pace they need •It’s also BPA freeTommee Tippee Baby Bottles, Natural Start Anti-Colic Baby Bottle with Slow Flow Breast-Like Nipple, 9oz, 0m+, Baby Feeding Essentials, Pack of 4Our most breast-like bottle, ever. Makes switching from breast to bottle and back again, easy. Soft, silicone nipple, that flexes and stretches like a breast Anti-colic valve, to keep gas away from baby’s tummy 100% leakproof with the lid (even when upside down) It’s also BPA free",902,0.0,baby_bottle,True,False,False,True,https://m.media-amazon.com/images/I/31BH64+QqBL._SY300_SX300_QL70_FMwebp_.jpg,
B000UUN8B8,https://www.amazon.com/dp/B000UUN8B8,Tommee Tippee Ctn Teats Medium Flow,Tommee Tippee Ctn Teats Medium Flow,tommee tippee ctn teats medium flow,6,Tommee Tippee Ctn Teats Medium Flow,Tommee Tippee,Tommee Tippee,4.7,8436.0,26.27,$,premium,Baby Products,Nipples,Baby Products > Feeding > Bottle-Feeding > Nipples,"Designed in conjunction with breastfeeding experts, the revolutionary new Tommee Tippee Closer to Nature Easi-vent teat mimics the natural flex, movement and softness of a mum's breast, to make switching between breast and bottle easier than ever before.The unique shape of the Closer to Nature Easi-vent teat encourages your baby's natural feeding action so that switching between breast and bottle becomes second nature.With its unique Easi-vent anti-colic valve (which you can actually see working) the Closer to Nature Easi-vent teat is at the heart of an entire breastfeeding support system which also includes a breast pump, sterilisers and accessories specially created to help you combine breast and bottle feeding.",723,42.48979574857845,baby_bottle,True,False,False,True,https://m.media-amazon.com/images/I/41Lb2Lcv51L._SY300_SX300_QL70_FMwebp_.jpg,
B09QT4NWN1,https://www.amazon.com/dp/B09QT4NWN1,"Nanobebe Flexy Silicone Baby Bottle, Anti-Colic, Natural Feel, Non-Collapsing Nipple, Non-Tip Stable Base, Easy to Clean 4-Pack, Pink/White, 5 oz","Nanobebe Flexy Silicone Baby Bottle, Anti-Colic, Natural Feel, Non-Collapsing Nipple, Non-Tip Stable Base, Easy to Clean 4-Pack, Pink/White, 5 oz","nanobebe flexy silicone baby bottle, anti-colic, natural feel, non-collapsing nipple, non-tip stable base, easy to clean 4-pack, pink/white, 5 oz",20,"Nanobebe Flexy Silicone Baby Bottle, Anti-Colic, Natural Feel, Non-Collapsing Nipple, Non-Tip Stable Base, Easy to Clean , /",Nanobebe,NANOBÉBÉ,4.6,19175.0,29.99,$,premium,Baby Products,Bottles,Baby Products > Feeding > Bottle-Feeding > Bottles,,0,45.36250797012541,bottle_set,False,True,False,True,https://m.media-amazon.com/images/I/311A5IR07tL._SY300_SX300_QL70_FMwebp_.jpg,
B0F21LVYC3,https://www.amazon.com/dp/B0F21LVYC3,"4 Pack Bottle Nipples Compatible with Natural Bottle, Replacement Soft Silicone Nipples, Breast-Like with Anti-Colic Valve (M, Medium Flow)","4 Pack Bottle Nipples Compatible with Natural Bottle, Replacement Soft Silicone Nipples, Breast-Like with Anti-Colic Valve (M, Medium Flow)","4 pack bottle nipples compatible with natural bottle, replacement soft silicone nipples, breast-like with anti-colic valve (m, medium flow)",19,"Bottle Nipples Compatible with Natural Bottle, Replacement Soft Silicone Nipples, Breast-Like with Anti-Colic Valve (M, Medium Flow)",Ajrwiiy,Ajrwiiy,3.8,87.0,9.99,$,budget,Baby Products,Nipples,Baby Products > Feeding > Bottle-Feeding > Nipples,"These replacement nipples are made from soft silicone, ensuring a easy bottle-feeding experience. The self-regulated flow allows to control milk intake, while micro air vents will not nipple collapse and lessening gas",217,17.013879895017187,bottle_set,False,False,True,True,https://m.media-amazon.com/images/I/31+RB3T6HZL._SY300_SX300_QL70_FMwebp_.jpg,
B0DHSMQQL4,https://www.amazon.com/dp/B0DHSMQQL4,"NUK Perfect Match Slow Flow Soft Silicone Nipple with Anti-Colic Vent, 2 Pack, BPA Free","NUK Perfect Match Slow Flow Soft Silicone Nipple with Anti-Colic Vent, 2 Pack, BPA Free","nuk perfect match slow flow soft silicone nipple with anti-colic vent, 2 pack, bpa free",15,"NUK Perfect Match Slow Flow Soft Silicone Nipple with Anti-Colic Vent, , BPA Free",Nuk,NUK,4.6,525.0,6.49,$,budget,Baby Products,Nipples,Baby Products > Feeding > Bottle-Feeding > Nipples,"Introducing the Perfect Match 2-in-1 Natural + Anti-Colic Bottle by NUK, the first baby bottle with a super-soft, skin-like silicone nipple that uniquely molds to your baby’s individual palate for the most breast-like experience, making them perfect baby bottles for breastfed babies. 2x Softer* than leading bottle brands, the gentle, adaptive nipple helps mimic the fit, feel and flow of mom’s breast. Its wide shape and gradual slope triggers intuitive feeding reflexes for seamless transitions from breast to bottle and back with 98% baby acceptance rate. Anti-colic features ensure maximum comfort. *vs. leading bottle brands average nipple softness",654,28.820385578593463,bottle_set,False,True,False,True,https://m.media-amazon.com/images/I/31g1hR4ZpML._SY300_SX300_QL70_FMwebp_.jpg,
B0BQS8HXMF,https://www.amazon.com/dp/B0BQS8HXMF,"Tommee Tippee Superstar Straw Insulated Bottle, for 12m+, 9oz, Pack of 1 Non-Spill Toddler Water Bottle, Orange, with Easy-Hold Handle and Soft Silicone Straw, Leak-Proof and BPA Free","Tommee Tippee Superstar Straw Insulated Bottle, for 12m+, 9oz, Pack of 1 Non-Spill Toddler Water Bottle, Orange, with Easy-Hold Handle and Soft Silicone Straw, Leak-Proof and BPA Free","tommee tippee superstar straw insulated bottle, for 12m+, 9oz, pack of 1 non-spill toddler water bottle, orange, with easy-hold handle and soft silicone straw, leak-proof and bpa free",28,"Tommee Tippee Superstar Straw Insulated Bottle, for 12m+ , Non-Spill Toddler Water Bottle, , with Easy-Hold Handle and Soft Silicone Straw, Leak-Proof and BPA Free",Tommee Tippee,Tommee Tippee,4.4,82.0,10.0,$,mid,Baby Products,Cups,Baby Products > Feeding > Solid Feeding > Cups,"Tommee Tippee's cup collection includes training cups for weaning babies as young as six months, as well as big-kid sports bottles perfect for keeping active toddlers hydrated. Specially designed to be spill and drop-proof, these durable cups and bottles stop leaks and bring a sense of fun to every sip. They’re decorated with cute characters and trend-led colors, so if you're looking for a new cup for your baby, we've got one to suit your style.",449,19.442898674305034,bottle_set,True,False,False,True,https://m.media-amazon.com/images/I/313gIaiA9HL._SY300_SX300_QL70_FMwebp_.jpg,
B093TMHFXR,https://www.amazon.com/dp/B093TMHFXR,"Chicco Duo 9oz Glass-Lined Baby Bottle, Real Glass Inside, Plastic Outside, Patented Invinci-Glass Hybrid Design, Intui-Latch Nipple, 2-Pack","Chicco Duo 9oz Glass-Lined Baby Bottle, Real Glass Inside, Plastic Outside, Patented Invinci-Glass Hybrid Design, Intui-Latch Nipple, 2-Pack","chicco duo 9oz glass-lined baby bottle, real glass inside, plastic outside, patented invinci-glass hybrid design, intui-latch nipple, 2-pack",18,"Chicco Duo Glass-Lined Baby Bottle, Real Glass Inside, Plastic Outside, Patented Invinci-Glass Hybrid Design, Intui-Latch Nipple",Chicco,Chicco,4.5,3826.0,23.99,$,mid,Baby Products,Bottles,Baby Products > Feeding > Bottle-Feeding > Bottles,"Chicco Duo is the first award-winning hybrid baby bottle designed with real glass on the inside and durable plastic on the outside. Using patented INVINCI-GLASS technology inspired by advanced medical glass applications, a micro-thin layer of glass is permanently bonded to the inside of a premium plastic bottle. This unique design allows baby’s milk to touch pure glass while the outer plastic shell keeps the bottle lightweight, comfortable to hold, and resistant to breaking if dropped. Unlike traditional glass bottles that are thick and heavy, Duo delivers the purity of glass with the convenience of plastic while resisting stains, odors, and discoloration. The bottle features the INTUI-LATCH nipple with a breast-like shape, natural feel, and anti-colic valve designed to support comfortable feeding. Chicco Duo bottles are dishwasher, bottle warmer, and electric sterilizer safe with minimal parts for easy cleaning. Available in single packs, two-packs, and gift sets.",979,37.12426418441566,bottle_set,False,True,False,True,https://m.media-amazon.com/images/I/41dE8XIworL._SY300_SX300_QL70_FMwebp_.jpg,
B0G1TBG9L1,https://www.amazon.com/dp/B0G1TBG9L1,"Tommee Tippee Advanced Anti-Colic 5 oz BPA Free Baby Bottles, Newborn 0+ Months, Slow Flow Breast-Like Nipple, Unique Design Keeps Air Away from Milk and Baby, Clear, Pack of 12","Tommee Tippee Advanced Anti-Colic 5 oz BPA Free Baby Bottles, Newborn 0+ Months, Slow Flow Breast-Like Nipple, Unique Design Keeps Air Away from Milk and Baby, Clear, Pack of 12","tommee tippee advanced anti-colic 5 oz bpa free baby bottles, newborn 0+ months, slow flow breast-like nipple, unique design keeps air away from milk and baby, clear, pack of 12",30,"Tommee Tippee Advanced Anti-Colic BPA Free Baby Bottles, Newborn 0+ Months, Slow Flow Breast-Like Nipple, Unique Design Keeps Air Away from Milk and Baby",Tommee Tippee,Tommee Tippee,,,80.82,$,luxury,Baby Products,Bottles,Baby Products > Feeding > Bottle-Feeding > Bottles,,0,0.0,bottle_set,True,False,False,True,https://m.media-amazon.com/images/I/41RZ5asTUCL._SY300_SX300_QL70_FMwebp_.jpg,
B0CWFCH4GY,https://www.amazon.com/dp/B0CWFCH4GY,"Tommee Tippee Closer to Nature Baby Bottle Nipples, Fast Flow & Closer to Nature Soft Feel Silicone Baby Bottles, Breast-Like Nipples, Anti Colic, Stain and Odor Resistant, 9oz, 2 Count","Tommee Tippee Closer to Nature Baby Bottle Nipples, Fast Flow & Closer to Nature Soft Feel Silicone Baby Bottles, Breast-Like Nipples, Anti Colic, Stain and Odor Resistant, 9oz, 2 Count","tommee tippee closer to nature baby bottle nipples, fast flow & closer to nature soft feel silicone baby bottles, breast-like nipples, anti colic, stain and odor resistant, 9oz, 2 count",30,"Tommee Tippee Closer to Nature Baby Bottle Nipples, Fast Flow & Closer to Nature Soft Feel Silicone Baby Bottles, Breast-Like Nipples, Anti Colic, Stain and Odor Resistant , 2 Count",Tommee Tippee,Tommee Tippee,4.8,10.0,23.48,$,mid,Baby Products,Nipples,Baby Products > Feeding > Bottle-Feeding > Nipples,,0,11.509897309432178,baby_bottle,True,False,False,True,https://m.media-amazon.com/images/I/318uG0MHvQL._SY300_SX300_QL70_FMwebp_.jpg,
B0GCG98JCL,https://www.amazon.com/dp/B0GCG98JCL,"Comotomo Silicone Baby Bottle Gen 2 – 2026 Release (8oz) – Soft, Wide-Neck Bottle for Comfortable Feeding with Dual Anti Colic Vents (Includes Medium Flow Nipples), Green (Double Pack)","Comotomo Silicone Baby Bottle Gen 2 – 2026 Release (8oz) – Soft, Wide-Neck Bottle for Comfortable Feeding with Dual Anti Colic Vents (Includes Medium Flow Nipples), Green (Double Pack)","comotomo silicone baby bottle gen 2 – 2026 release (8oz) – soft, wide-neck bottle for comfortable feeding with dual anti colic vents (includes medium flow nipples), green (double pack)",29,"Comotomo Silicone Baby Bottle Gen 2 – 2026 Release ( ) – Soft, Wide-Neck Bottle for Comfortable Feeding with Dual Anti Colic Vents (Includes Medium Flow Nipples), (Double Pack)",Comotomo,Comotomo,4.6,32.0,24.99,$,mid,Baby Products,Bottles,Baby Products > Feeding > Bottle-Feeding > Bottles,,0,16.083934782745807,baby_bottle,False,True,False,True,https://m.media-amazon.com/images/I/31eGCuY4saL._SY300_SX300_QL70_FMwebp_.jpg,
B07TF6HX9Y,https://www.amazon.com/dp/B07TF6HX9Y,"Avima Baby 4 oz Anti Colic Baby Bottles for Breastfed Babies - Slow Flow Nipples, Wide Neck Bottle, BPA Free - Newborn 0-3 Months, Stage 1 (Set of 3)","Avima Baby 4 oz Anti Colic Baby Bottles for Breastfed Babies - Slow Flow Nipples, Wide Neck Bottle, BPA Free - Newborn 0-3 Months, Stage 1 (Set of 3)","avima baby 4 oz anti colic baby bottles for breastfed babies - slow flow nipples, wide neck bottle, bpa free - newborn 0-3 months, stage 1 (set of 3)",29,"Avima Baby Anti Colic Baby Bottles for Breastfed Babies - Slow Flow Nipples, Wide Neck Bottle, BPA Free - Newborn 0-3 Months, Stage 1 ( )",Avima,Avima,4.5,2784.0,13.99,$,mid,Baby Products,Bottles,Baby Products > Feeding > Bottle-Feeding > Bottles,,0,35.69401418562623,bottle_set,False,False,False,True,https://m.media-amazon.com/images/I/31QegB3AdNL._SY300_SX300_QL70_FMwebp_.jpg,
B0CCB6F54V,https://www.amazon.com/dp/B0CCB6F54V,Dr. Talbot's Silicone Anti-Colic Bottles - (2-Pack) Self-Sterilizing Baby Bottles for Newborns - 5 oz - Aqua,Dr. Talbot's Silicone Anti-Colic Bottles - (2-Pack) Self-Sterilizing Baby Bottles for Newborns - 5 oz - Aqua,dr. talbot's silicone anti-colic bottles - (2-pack) self-sterilizing baby bottles for newborns - 5 oz - aqua,17,Dr. Talbot's Silicone Anti-Colic Bottles - ( ) Self-Sterilizing Baby Bottles for Newborns - - Aqua,Dr. Talbot'S,Dr. Talbot's,4.0,315.0,26.99,$,premium,Baby Products,Bottles,Baby Products > Feeding > Bottle-Feeding > Bottles,"Less reflux means less fussing and more enjoyable feedings for parents and babies. Dr. Talbot's Silicone Anti-Colic Bottles have a venting system that draws air to the base of the bottle, helping to reduce colic symptoms like wind, reflux, and fussing. This baby bottle also features a Soft Flex Simple Latch Nipple designed to mimic mom's nipple and encourage latch-on. Plus, internal ridges prevent the nipple from collapsing while your baby is feeding. When feeding time is over, sterilization is easy and convenient. The bottle's multi-part venting system can be fully removed for thorough cleaning, and the bottle's self-sterilizing system uses only the bottle's components, water, and a microwave. Dr. Talbot's Silicone Anti-Colic Bottles come in a two-pack, so parents will always have a clean bottle at home or on the go!",829,23.02296885434765,bottle_set,False,False,False,True,https://m.media-amazon.com/images/I/41UeEgghboL._SY300_SX300_QL70_FMwebp_.jpg,
B0C816GZ3Q,https://www.amazon.com/dp/B0C816GZ3Q,"Herobility Anti-Colic Baby Bottles 12 fl oz/340ml - Pack of 4 Plastic Baby Bottles, Slow Flow Plastic Bottles, Breast-Shaped Teat for Breastfed Babies - Multicolor - White, Gray, Pink, Hawthorn Rose","Herobility Anti-Colic Baby Bottles 12 fl oz/340ml - Pack of 4 Plastic Baby Bottles, Slow Flow Plastic Bottles, Breast-Shaped Teat for Breastfed Babies - Multicolor - White, Gray, Pink, Hawthorn Rose","herobility anti-colic baby bottles 12 fl oz/340ml - pack of 4 plastic baby bottles, slow flow plastic bottles, breast-shaped teat for breastfed babies - multicolor - white, gray, pink, hawthorn rose",31,"Herobility Anti-Colic Baby Bottles / - Plastic Baby Bottles, Slow Flow Plastic Bottles, Breast-Shaped Teat for Breastfed Babies - Multicolor - , , , Hawthorn Rose",Herobility,Herobility,4.6,2480.0,23.95,$,mid,Baby Products,Bottles,Baby Products > Feeding > Bottle-Feeding > Bottles,,0,35.955518124982284,bottle_set,False,False,False,True,https://m.media-amazon.com/images/I/41xay0VoXTL._SY300_SX300_QL70_FMwebp_.jpg,
